"id","sku","name","category_id","description","image_urls","mrp","status","created_by","updated_by","created_at","updated_at","per_unit_mrp_price","unit_type","per_unit_selling_price","unit_value","selling_price","category_brand_index_id","is_active","discount","category_name"
589,"TDM589","EBCO Slim Tandem 4 in (90mm) x 16 in (400 mm) 50 KG-AT ; PMDS1-40-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-601_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-601_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-601_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:13","2025-06-12 11:32:09",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
590,"TDM590","EBCO Slim Tandem 4 in (90mm) x 18 in (450 mm) 50 KG-AT ; PMDS1-45-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-602_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-602_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-602_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:13","2025-06-12 11:32:20",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
591,"TDM591","EBCO Slim Tandem 4 in (90mm) x 20 in (500 mm) 50 KG-AT ; PMDS1-50-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-603_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-603_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-603_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:13","2025-06-12 11:32:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
592,"TDM592","EBCO Slim Tandem 4 in (90mm) x 22 in (550 mm) 50 KG-AT ; PMDS1-55-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-604_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-604_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-604_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:13","2025-06-12 11:32:41",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
593,"TDM593","EBCO Slim Tandem 4 in (90mm) x 24 in (600 mm) 50 KG-AT ; PMDS1-60-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-605_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-605_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-605_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:13","2025-06-12 11:32:51",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
594,"TDM594","EBCO Slim Tandem 6 in (120mm) x 12 in (300 mm) 50 KG-AT ; PMDS2-30-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-606_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-606_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-606_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:13","2025-06-12 11:33:43",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
595,"TDM595","EBCO Slim Tandem 6 in (120mm) x 14 in (350 mm) 50 KG-AT ; PMDS2-35-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-607_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-607_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-607_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:13","2025-06-12 11:33:51",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
596,"TDM596","EBCO Slim Tandem 6 in (120mm) x 16 in (400 mm) 50 KG-AT ; PMDS2-40-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-608_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-608_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-608_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:13","2025-06-12 11:33:57",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
597,"TDM597","EBCO Slim Tandem 6 in (120mm) x 18 in (450 mm) 50 KG-AT ; PMDS2-45-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-609_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-609_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-609_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:13","2025-06-12 11:34:04",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
598,"TDM598","EBCO Slim Tandem 6 in (120mm) x 20 in (500 mm) 50 KG-AT ; PMDS2-50-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-610_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-610_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-610_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:34:11",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
599,"TDM599","EBCO Slim Tandem 6 in (120mm) x 22 in (550 mm) 50 KG-AT ; PMDS2-55-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-611_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-611_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-611_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:34:18",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
600,"TDM600","EBCO Slim Tandem 6 in (120mm) x 24 in (600 mm) 50 KG-AT ; PMDS2-60-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-612_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-612_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-612_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:34:27",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
601,"TDM601","EBCO Slim Tandem 7 in (175mm) x 12 in (300 mm) 50 KG-AT ; PMDS3-30-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-613_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-613_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-613_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:34:37",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
602,"TDM602","EBCO Slim Tandem 7 in (175mm) x 14 in (350 mm) 50 KG-AT ; PMDS3-35-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-614_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-614_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-614_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:34:45",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
603,"TDM603","EBCO Slim Tandem 7 in (175mm) x 16 in (400 mm) 50 KG-AT ; PMDS3-40-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-615_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-615_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-615_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:34:52",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
604,"TDM604","EBCO Slim Tandem 7 in (175mm) x 18 in (450 mm) 50 KG-AT ; PMDS3-45-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-616_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-616_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-616_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:35:00",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
605,"TDM605","EBCO Slim Tandem 7 in (175mm) x 20 in (500 mm) 50 KG-AT ; PMDS3-50-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-617_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-617_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-617_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:35:07",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
606,"TDM606","EBCO Slim Tandem 7 in (175mm) x 22 in (550 mm) 50 KG-AT ; PMDS3-55-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-618_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-618_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-618_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:35:15",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
607,"TDM607","EBCO Slim Tandem 7 in (175mm) x 24 in (600 mm) 50 KG-AT ; PMDS3-60-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-619_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-619_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-619_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:35:26",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
608,"TDM608","EBCO Slim Tandem 8 in (203mm) x 18 in (450 mm) 50 KG-AT ; PMDS4-45-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-620_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-620_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-620_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:35:34",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
609,"TDM609","EBCO Slim Tandem 8 in (203mm) x 20 in (500 mm) 50 KG-AT ; PMDS4-50-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-621_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-621_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-621_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:35:40",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
610,"TDM610","EBCO Slim Tandem 8 in (203mm) x 22 in (550 mm) 50 KG-AT ; PMDS4-55-S2",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-622_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-622_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-622_3.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:35:49",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
611,"TDM611","EBCO Slim Tandem-With Glass 4 in (90mm) x 18 in (450 mm) 50 KG-WH ; PMDS1G-45-S3",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-623_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-623_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-623_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-623_4.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-623_5.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:35:56",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
612,"TDM612","EBCO Slim Tandem-With Glass 4 in (90mm) x 20 in (500 mm) 50 KG-WH ; PMDS1G-50-S3",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-624_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-624_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-624_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-624_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:36:06",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
613,"TDM613","EBCO Slim Tandem-With Glass 4 in (90mm) x 22 in (550 mm) 50 KG-WH ; PMDS1G-55-S3",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-625_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-625_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-625_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-625_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:36:15",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
614,"TDM614","EBCO Slim Tandem-With Glass 6 in (120mm) x 18 in (450 mm) 50 KG-WH ; PMDS2G-45-S3",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-626_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-626_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-626_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-626_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:36:22",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
615,"TDM615","EBCO Slim Tandem-With Glass 6 in (120mm) x 20 in (500 mm) 50 KG-WH ; PMDS2G-50-S3",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-627_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-627_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-627_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-627_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:36:29",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
616,"TDM616","EBCO Slim Tandem-With Glass 6 in (120mm) x 22 in (550 mm) 50 KG-WH ; PMDS2G-55-S3",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-628_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-628_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-628_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-628_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:36:37",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
617,"TDM617","EBCO Slim Tandem-With Glass 7 in (175mm) x 18 in (450 mm) 50 KG-WH ; PMDS3G-45-S3",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-629_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-629_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-629_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-629_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:36:43",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
618,"TDM618","EBCO Slim Tandem-With Glass 7 in (175mm) x 20 in (500 mm) 50 KG-WH ; PMDS3G-50-S3",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-630_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-630_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-630_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-630_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:36:49",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
619,"TDM619","EBCO Slim Tandem-With Glass 7 in (175mm) x 22 in (550 mm) 50 KG-WH ; PMDS3G-55-S3",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-631_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-631_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-631_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-631_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:36:55",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
620,"TDM620","EBCO Tandem - W/O Gallery 4 in (80mm) x 20 in (500 mm) 65 Kg-SG ; PMDS1-50-N",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-632_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-632_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-632_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-632_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:37:03",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
621,"TDM621","EBCO Tandem - with Gallery {6 in (140mm) OR 8 in (185mm) } x 20 in (500 mm) 65 Kg-SG ; PMDS3-50-N",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-633_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-633_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-633_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-633_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:37:11",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
622,"TDM622","EBCO Tandem - with Glass 7 in (176mm) x 20 in (500 mm) 65 Kg-SG ; PMDS3G-50-N",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-634_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-634_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-634_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-634_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:37:22",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
623,"TDM623","HETTICH Tandem - W/O Gallery 4 in (70mm) x 18 in (470 mm) 30 Kg-Silver ; 9243194",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-635_1.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-635_2.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-635_3.jpg"", ""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-635_4.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:37:37",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
624,"TDM624","HETTICH Tandem - with Gallery 6 in (144mm) x 18 in (470 mm) 30 Kg-Silver ; 9249744",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-636_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:40:07",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
625,"TDM625","HETTICH Tandem - with Gallery 8 in (176mm) x 18 in (470 mm) 30 Kg-Silver ; 9349939",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-637_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:40:14",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
626,"TDM626","HETTICH Tandem - W/O Gallery 4 in (70mm) x 18 in (470 mm) 50 Kg-Silver ; 9249744",9,"This is a tandem SKU","[""https://solsticeprod.s3.ap-south-1.amazonaws.com/catalogue/category/innerlaminates/product/CX-HardwareTandem-638_1.jpg""]",NULL,"Active",24385,24385,"2025-06-10 07:22:14","2025-06-12 11:40:21",NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,"Tandems"
